2020-10-09 20:43 [DEBUG]               MainCommand:    26 - Main command starts
2020-10-09 20:43 [TRACE]               MainCommand:    75 - Initializing current city as: City{Одесса}
2020-10-09 20:43 [DEBUG]               MainCommand:    79 - Save currentCity to session: City{Одесса}
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
2020-10-09 20:43 [ WARN]                   CityDAO:   429 - java.sql.SQLNonTransientConnectionException: Data source rejected establishment of connection,  message from server: "Too many connections"
